algo,inst,run,t,v
tsn2,tai30_20_08,8,775.656,2047.500
tsn2,tai30_20_08,8,783.656,2047.500
tsn2,tai30_20_08,8,791.938,2047.500
tsn2,tai30_20_08,8,799.766,2047.500
tsn2,tai30_20_08,8,807.688,2047.500
tsn2,tai30_20_08,8,816.125,2047.500
tsn2,tai30_20_08,8,824.359,2047.500
tsn2,tai30_20_08,8,832.953,2047.500
tsn2,tai30_20_08,8,841.141,2047.500
tsn2,tai30_20_08,8,849.156,2047.500
tsn2,tai30_20_08,8,857.328,2047.500
tsn2,tai30_20_08,8,865.359,2047.500
tsn2,tai30_20_08,8,873.453,2047.500
tsn2,tai30_20_08,8,881.562,2047.500
tsn2,tai30_20_08,8,889.859,2047.500
tsn2,tai30_20_08,8,898.047,2047.500
tsn2,tai30_20_08,9,0.078,2664.000
tsn2,tai30_20_08,9,18.344,2259.000
tsn2,tai30_20_08,9,34.828,2171.500
tsn2,tai30_20_08,9,53.672,2168.500
tsn2,tai30_20_08,9,71.734,2168.500
tsn2,tai30_20_08,9,89.141,2168.500
tsn2,tai30_20_08,9,107.562,2167.500
tsn2,tai30_20_08,9,126.281,2159.500
tsn2,tai30_20_08,9,143.250,2133.500
tsn2,tai30_20_08,9,160.219,2133.500
tsn2,tai30_20_08,9,176.578,2133.500
tsn2,tai30_20_08,9,193.359,2133.500
tsn2,tai30_20_08,9,211.125,2125.000
tsn2,tai30_20_08,9,227.781,2125.000
tsn2,tai30_20_08,9,243.328,2125.000
tsn2,tai30_20_08,9,259.266,2125.000
tsn2,tai30_20_08,9,274.641,2125.000
tsn2,tai30_20_08,9,290.328,2117.000
tsn2,tai30_20_08,9,306.266,2117.000
tsn2,tai30_20_08,9,321.062,2117.000
tsn2,tai30_20_08,9,335.234,2108.500
tsn2,tai30_20_08,9,349.734,2108.500
tsn2,tai30_20_08,9,362.969,2108.500
tsn2,tai30_20_08,9,375.734,2104.000
tsn2,tai30_20_08,9,388.344,2104.000
tsn2,tai30_20_08,9,400.734,2104.000
tsn2,tai30_20_08,9,413.484,2104.000
tsn2,tai30_20_08,9,425.438,2104.000
tsn2,tai30_20_08,9,437.312,2098.000
tsn2,tai30_20_08,9,448.922,2098.000
tsn2,tai30_20_08,9,459.734,2086.000
tsn2,tai30_20_08,9,470.375,2086.000
tsn2,tai30_20_08,9,481.219,2086.000
tsn2,tai30_20_08,9,491.953,2086.000
tsn2,tai30_20_08,9,502.484,2086.000
tsn2,tai30_20_08,9,512.578,2086.000
tsn2,tai30_20_08,9,522.344,2086.000
tsn2,tai30_20_08,9,531.766,2086.000
tsn2,tai30_20_08,9,541.375,2076.000
tsn2,tai30_20_08,9,550.578,2069.000
tsn2,tai30_20_08,9,559.359,2069.000
tsn2,tai30_20_08,9,568.219,2069.000
tsn2,tai30_20_08,9,577.109,2069.000
tsn2,tai30_20_08,9,585.969,2069.000
tsn2,tai30_20_08,9,594.297,2069.000
tsn2,tai30_20_08,9,602.609,2069.000
tsn2,tai30_20_08,9,610.750,2068.000
tsn2,tai30_20_08,9,619.750,2068.000
tsn2,tai30_20_08,9,628.125,2067.500
tsn2,tai30_20_08,9,635.578,2067.500
tsn2,tai30_20_08,9,643.312,2067.500
tsn2,tai30_20_08,9,650.922,2067.500
tsn2,tai30_20_08,9,658.156,2067.500
tsn2,tai30_20_08,9,665.141,2067.500
tsn2,tai30_20_08,9,671.812,2067.500
tsn2,tai30_20_08,9,678.469,2067.500
tsn2,tai30_20_08,9,685.469,2067.000
tsn2,tai30_20_08,9,692.156,2067.000
tsn2,tai30_20_08,9,698.188,2067.000
tsn2,tai30_20_08,9,704.812,2067.000
tsn2,tai30_20_08,9,711.797,2066.500
tsn2,tai30_20_08,9,718.688,2066.500
tsn2,tai30_20_08,9,725.750,2066.500
tsn2,tai30_20_08,9,733.219,2066.500
tsn2,tai30_20_08,9,740.609,2066.500
tsn2,tai30_20_08,9,748.078,2066.500
tsn2,tai30_20_08,9,755.000,2066.500
tsn2,tai30_20_08,9,761.719,2066.500
tsn2,tai30_20_08,9,768.734,2066.500
tsn2,tai30_20_08,9,775.688,2066.500
tsn2,tai30_20_08,9,782.266,2066.500
tsn2,tai30_20_08,9,788.750,2066.500
tsn2,tai30_20_08,9,795.797,2066.500
tsn2,tai30_20_08,9,802.844,2066.500
tsn2,tai30_20_08,9,809.906,2066.500
tsn2,tai30_20_08,9,817.047,2066.500
tsn2,tai30_20_08,9,823.953,2066.500
tsn2,tai30_20_08,9,830.734,2066.500
tsn2,tai30_20_08,9,837.641,2066.500
tsn2,tai30_20_08,9,844.484,2066.500
tsn2,tai30_20_08,9,851.594,2066.500
tsn2,tai30_20_08,9,858.672,2066.500
tsn2,tai30_20_08,9,865.625,2066.500
tsn2,tai30_20_08,9,872.141,2066.500
tsn2,tai30_20_08,9,878.891,2066.500
tsn2,tai30_20_08,9,885.969,2066.500
tsn2,tai30_20_08,9,893.000,2066.500
tsn2,tai30_20_08,9,900.359,2066.500
tsn2,tai30_20_08,10,0.094,2642.000
tsn2,tai30_20_08,10,20.281,2265.000
tsn2,tai30_20_08,10,37.109,2226.000
tsn2,tai30_20_08,10,55.312,2226.000
tsn2,tai30_20_08,10,73.625,2202.500
tsn2,tai30_20_08,10,92.141,2190.000
tsn2,tai30_20_08,10,109.906,2190.000
tsn2,tai30_20_08,10,128.047,2162.000
tsn2,tai30_20_08,10,144.703,2156.000
tsn2,tai30_20_08,10,161.859,2140.500
tsn2,tai30_20_08,10,179.812,2129.500
tsn2,tai30_20_08,10,196.172,2114.500
tsn2,tai30_20_08,10,212.516,2114.500
tsn2,tai30_20_08,10,228.656,2114.500
tsn2,tai30_20_08,10,244.281,2107.000
tsn2,tai30_20_08,10,259.266,2102.500
tsn2,tai30_20_08,10,275.031,2102.500
tsn2,tai30_20_08,10,290.312,2102.500
tsn2,tai30_20_08,10,305.688,2089.500
tsn2,tai30_20_08,10,320.219,2089.500
tsn2,tai30_20_08,10,334.953,2086.000
tsn2,tai30_20_08,10,349.125,2070.500
tsn2,tai30_20_08,10,363.641,2070.500
tsn2,tai30_20_08,10,377.703,2070.500
tsn2,tai30_20_08,10,391.094,2070.000
tsn2,tai30_20_08,10,403.547,2063.000
tsn2,tai30_20_08,10,416.234,2062.000
tsn2,tai30_20_08,10,428.953,2055.500
tsn2,tai30_20_08,10,441.062,2055.500
tsn2,tai30_20_08,10,453.828,2055.500
tsn2,tai30_20_08,10,466.594,2054.500
tsn2,tai30_20_08,10,478.703,2050.000
tsn2,tai30_20_08,10,490.547,2050.000
tsn2,tai30_20_08,10,501.938,2050.000
tsn2,tai30_20_08,10,513.484,2050.000
tsn2,tai30_20_08,10,524.203,2050.000
tsn2,tai30_20_08,10,534.328,2048.500
tsn2,tai30_20_08,10,544.578,2047.500
tsn2,tai30_20_08,10,554.078,2047.500
tsn2,tai30_20_08,10,563.688,2047.500
tsn2,tai30_20_08,10,573.156,2047.500
tsn2,tai30_20_08,10,582.922,2047.500
tsn2,tai30_20_08,10,593.594,2047.500
tsn2,tai30_20_08,10,604.344,2047.500
tsn2,tai30_20_08,10,614.203,2047.500
tsn2,tai30_20_08,10,623.328,2047.500
tsn2,tai30_20_08,10,632.453,2047.500
tsn2,tai30_20_08,10,641.406,2047.500
tsn2,tai30_20_08,10,650.250,2047.500
tsn2,tai30_20_08,10,658.969,2047.500
tsn2,tai30_20_08,10,667.656,2047.500
tsn2,tai30_20_08,10,676.125,2047.500
tsn2,tai30_20_08,10,684.609,2047.500
tsn2,tai30_20_08,10,693.188,2047.500
tsn2,tai30_20_08,10,701.594,2047.500
tsn2,tai30_20_08,10,709.641,2047.500
tsn2,tai30_20_08,10,717.984,2047.500
tsn2,tai30_20_08,10,726.094,2047.500
